index,age_end,age_start,age_weights,area,data_type,effective_sample_size,lower_ci,sex,standard_error,upper_ci,value,x_cv_ascertainment,x_cv_diagnostic_criteria,x_cv_representative,year_end,year_start
1082,34,30,,europe_central,csmr,,5.87e-08,female,-99.0,1.64e-07,1.16e-07,0,0,0,2005,2005
1083,39,35,,europe_central,csmr,,8.87e-08,female,-99.0,2.27e-07,1.63e-07,0,0,0,2005,2005
1084,44,40,,europe_central,csmr,,1.92e-07,female,-99.0,4.88e-07,3.49e-07,0,0,0,2005,2005
1085,49,45,,europe_central,csmr,,3.84e-07,female,-99.0,1.07e-06,6.94e-07,0,0,0,2005,2005
1086,54,50,,europe_central,csmr,,8.37e-07,female,-99.0,2.13e-06,1.5e-06,0,0,0,2005,2005
1087,59,55,,europe_central,csmr,,2.42e-06,female,-99.0,5.9e-06,4.08e-06,0,0,0,2005,2005
1088,64,60,,europe_central,csmr,,6.15e-06,female,-99.0,1.54e-05,1.09e-05,0,0,0,2005,2005
1089,69,65,,europe_central,csmr,,1.76e-05,female,-99.0,4.17e-05,2.97e-05,0,0,0,2005,2005
1090,74,70,,europe_central,csmr,,3.78e-05,female,-99.0,9.32e-05,7.04e-05,0,0,0,2005,2005
1091,79,75,,europe_central,csmr,,6.56e-05,female,-99.0,0.0001674,0.0001297,0,0,0,2005,2005
1092,99,80,,europe_central,csmr,,8.16e-05,female,-99.0,0.0002651,0.0001913,0,0,0,2005,2005
1093,24,20,,europe_central,csmr,,3.23e-08,female,-99.0,1.37e-07,8.83e-08,0,0,0,2010,2010
1094,29,25,,europe_central,csmr,,4.78e-08,female,-99.0,1.58e-07,1.07e-07,0,0,0,2010,2010
1095,34,30,,europe_central,csmr,,5.36e-08,female,-99.0,1.63e-07,1.15e-07,0,0,0,2010,2010
1096,39,35,,europe_central,csmr,,8.23e-08,female,-99.0,2.23e-07,1.55e-07,0,0,0,2010,2010
1097,44,40,,europe_central,csmr,,1.79e-07,female,-99.0,4.8e-07,3.25e-07,0,0,0,2010,2010
1098,49,45,,europe_central,csmr,,3.76e-07,female,-99.0,1.04e-06,6.71e-07,0,0,0,2010,2010
1099,54,50,,europe_central,csmr,,8.13e-07,female,-99.0,2.12e-06,1.42e-06,0,0,0,2010,2010
1100,59,55,,europe_central,csmr,,2.41e-06,female,-99.0,6.36e-06,4.13e-06,0,0,0,2010,2010
1101,64,60,,europe_central,csmr,,5.85e-06,female,-99.0,1.54e-05,1.02e-05,0,0,0,2010,2010
1102,69,65,,europe_central,csmr,,1.64e-05,female,-99.0,4.03e-05,2.84e-05,0,0,0,2010,2010
1103,74,70,,europe_central,csmr,,3.44e-05,female,-99.0,8.63e-05,6.36e-05,0,0,0,2010,2010
1104,79,75,,europe_central,csmr,,5.91e-05,female,-99.0,0.0001761,0.0001261,0,0,0,2010,2010
1105,99,80,,europe_central,csmr,,7.75e-05,female,-99.0,0.0002915,0.0001939,0,0,0,2010,2010
1106,24,20,,europe_eastern,csmr,,1.86e-08,female,-99.0,1.34e-07,6.67e-08,0,0,0,1990,1990
1107,29,25,,europe_eastern,csmr,,2.41e-08,female,-99.0,1.47e-07,7.3e-08,0,0,0,1990,1990
1108,34,30,,europe_eastern,csmr,,3.09e-08,female,-99.0,1.59e-07,7.99e-08,0,0,0,1990,1990
1109,39,35,,europe_eastern,csmr,,4.66e-08,female,-99.0,2.04e-07,1.03e-07,0,0,0,1990,1990
1110,44,40,,europe_eastern,csmr,,1.4e-07,female,-99.0,1.14e-06,5.08e-07,0,0,0,1990,1990
1111,49,45,,europe_eastern,csmr,,2.91e-07,female,-99.0,1.42e-06,7e-07,0,0,0,1990,1990
1112,54,50,,europe_eastern,csmr,,3.58e-07,female,-99.0,1.38e-06,7.38e-07,0,0,0,1990,1990
1113,59,55,,europe_eastern,csmr,,8.45e-07,female,-99.0,3.84e-06,1.85e-06,0,0,0,1990,1990
1114,64,60,,europe_eastern,csmr,,1.97e-06,female,-99.0,7.15e-06,3.94e-06,0,0,0,1990,1990
1115,69,65,,europe_eastern,csmr,,4.4e-06,female,-99.0,1.73e-05,9.09e-06,0,0,0,1990,1990
1116,74,70,,europe_eastern,csmr,,9.71e-06,female,-99.0,3.7e-05,1.99e-05,0,0,0,1990,1990
1117,79,75,,europe_eastern,csmr,,1.34e-05,female,-99.0,6.8e-05,3.28e-05,0,0,0,1990,1990
1118,99,80,,europe_eastern,csmr,,1.47e-05,female,-99.0,0.0001121,4.45e-05,0,0,0,1990,1990
1119,24,20,,europe_eastern,csmr,,3.12e-08,female,-99.0,1.73e-07,9.42e-08,0,0,0,2005,2005
1120,29,25,,europe_eastern,csmr,,5.17e-08,female,-99.0,2.7e-07,1.32e-07,0,0,0,2005,2005
1121,34,30,,europe_eastern,csmr,,6.69e-08,female,-99.0,3.2e-07,1.63e-07,0,0,0,2005,2005
1122,39,35,,europe_eastern,csmr,,8.43e-08,female,-99.0,4.23e-07,2.02e-07,0,0,0,2005,2005
1123,44,40,,europe_eastern,csmr,,2.33e-07,female,-99.0,2.06e-06,8.79e-07,0,0,0,2005,2005
1124,49,45,,europe_eastern,csmr,,4.08e-07,female,-99.0,2.38e-06,1.11e-06,0,0,0,2005,2005
1125,54,50,,europe_eastern,csmr,,5.55e-07,female,-99.0,2.31e-06,1.18e-06,0,0,0,2005,2005
1126,59,55,,europe_eastern,csmr,,1.26e-06,female,-99.0,5.8e-06,2.88e-06,0,0,0,2005,2005
1127,64,60,,europe_eastern,csmr,,2.86e-06,female,-99.0,1.07e-05,5.71e-06,0,0,0,2005,2005
1128,69,65,,europe_eastern,csmr,,6.59e-06,female,-99.0,2.41e-05,1.28e-05,0,0,0,2005,2005
1129,74,70,,europe_eastern,csmr,,1.64e-05,female,-99.0,5.39e-05,3.01e-05,0,0,0,2005,2005
1130,79,75,,europe_eastern,csmr,,2.33e-05,female,-99.0,0.0001023,4.96e-05,0,0,0,2005,2005
1131,99,80,,europe_eastern,csmr,,3.27e-05,female,-99.0,0.0001532,7.01e-05,0,0,0,2005,2005
1132,24,20,,europe_eastern,csmr,,2.62e-08,female,-99.0,1.95e-07,9.31e-08,0,0,0,2010,2010
1133,29,25,,europe_eastern,csmr,,4.61e-08,female,-99.0,2.52e-07,1.21e-07,0,0,0,2010,2010
1134,34,30,,europe_eastern,csmr,,6.03e-08,female,-99.0,2.89e-07,1.51e-07,0,0,0,2010,2010
1135,39,35,,europe_eastern,csmr,,8.01e-08,female,-99.0,3.67e-07,1.85e-07,0,0,0,2010,2010
1136,44,40,,europe_eastern,csmr,,2.11e-07,female,-99.0,1.89e-06,8.2e-07,0,0,0,2010,2010
1137,49,45,,europe_eastern,csmr,,3.51e-07,female,-99.0,2.24e-06,1.01e-06,0,0,0,2010,2010
1138,54,50,,europe_eastern,csmr,,4.69e-07,female,-99.0,1.99e-06,1.05e-06,0,0,0,2010,2010
1139,59,55,,europe_eastern,csmr,,1.16e-06,female,-99.0,5.21e-06,2.54e-06,0,0,0,2010,2010
1140,64,60,,europe_eastern,csmr,,2.23e-06,female,-99.0,8.97e-06,4.86e-06,0,0,0,2010,2010
1141,69,65,,europe_eastern,csmr,,6.29e-06,female,-99.0,2.49e-05,1.3e-05,0,0,0,2010,2010
1142,74,70,,europe_eastern,csmr,,1.5e-05,female,-99.0,5.13e-05,2.75e-05,0,0,0,2010,2010
1143,79,75,,europe_eastern,csmr,,2.48e-05,female,-99.0,9.93e-05,4.91e-05,0,0,0,2010,2010
1144,99,80,,europe_eastern,csmr,,3.09e-05,female,-99.0,0.0001411,6.57e-05,0,0,0,2010,2010
1145,24,20,,europe_western,csmr,,5.33e-08,female,-99.0,1.52e-07,8.02e-08,0,0,0,1990,1990
1146,29,25,,europe_western,csmr,,5.7e-08,female,-99.0,1.57e-07,8.56e-08,0,0,0,1990,1990
1147,34,30,,europe_western,csmr,,5.65e-08,female,-99.0,1.5e-07,8.74e-08,0,0,0,1990,1990
1148,39,35,,europe_western,csmr,,1.12e-07,female,-99.0,2.78e-07,1.71e-07,0,0,0,1990,1990
1149,44,40,,europe_western,csmr,,1.68e-07,female,-99.0,3.95e-07,2.47e-07,0,0,0,1990,1990
1150,49,45,,europe_western,csmr,,3.36e-07,female,-99.0,8.7e-07,5.15e-07,0,0,0,1990,1990
1151,54,50,,europe_western,csmr,,8.75e-07,female,-99.0,2.1e-06,1.5e-06,0,0,0,1990,1990
1152,59,55,,europe_western,csmr,,2.87e-06,female,-99.0,6.85e-06,4.79e-06,0,0,0,1990,1990
1153,64,60,,europe_western,csmr,,8.96e-06,female,-99.0,2.22e-05,1.48e-05,0,0,0,1990,1990
1154,69,65,,europe_western,csmr,,2.75e-05,female,-99.0,6.68e-05,4.53e-05,0,0,0,1990,1990
1155,74,70,,europe_western,csmr,,7.86e-05,female,-99.0,0.0001897,0.0001307,0,0,0,1990,1990
1156,79,75,,europe_western,csmr,,0.0001938,female,-99.0,0.0004588,0.000315,0,0,0,1990,1990
1157,99,80,,europe_western,csmr,,0.0004216,female,-99.0,0.0009714,0.0006713,0,0,0,1990,1990
1158,24,20,,europe_western,csmr,,5.3e-08,female,-99.0,1.44e-07,8.91e-08,0,0,0,2005,2005
1159,29,25,,europe_western,csmr,,5.71e-08,female,-99.0,1.6e-07,9.43e-08,0,0,0,2005,2005
1160,34,30,,europe_western,csmr,,6.12e-08,female,-99.0,1.58e-07,1.01e-07,0,0,0,2005,2005
1161,39,35,,europe_western,csmr,,1.15e-07,female,-99.0,2.91e-07,1.97e-07,0,0,0,2005,2005
1162,44,40,,europe_western,csmr,,1.86e-07,female,-99.0,4.62e-07,3.26e-07,0,0,0,2005,2005
1163,49,45,,europe_western,csmr,,3.79e-07,female,-99.0,1.01e-06,7.01e-07,0,0,0,2005,2005
1164,54,50,,europe_western,csmr,,9.5e-07,female,-99.0,2.36e-06,1.76e-06,0,0,0,2005,2005
1165,59,55,,europe_western,csmr,,3.11e-06,female,-99.0,7.53e-06,4.92e-06,0,0,0,2005,2005
1166,64,60,,europe_western,csmr,,9.42e-06,female,-99.0,2.37e-05,1.36e-05,0,0,0,2005,2005
1167,69,65,,europe_western,csmr,,2.81e-05,female,-99.0,7.21e-05,4.09e-05,0,0,0,2005,2005
1168,74,70,,europe_western,csmr,,8.06e-05,female,-99.0,0.0001974,0.0001178,0,0,0,2005,2005
1169,79,75,,europe_western,csmr,,0.0001951,female,-99.0,0.000487,0.0003027,0,0,0,2005,2005
1170,99,80,,europe_western,csmr,,0.0004929,female,-99.0,0.0013088,0.000862,0,0,0,2005,2005
1171,24,20,,europe_western,csmr,,5.26e-08,female,-99.0,1.4e-07,8.89e-08,0,0,0,2010,2010
1172,29,25,,europe_western,csmr,,5.27e-08,female,-99.0,1.52e-07,9.27e-08,0,0,0,2010,2010
1173,34,30,,europe_western,csmr,,5.63e-08,female,-99.0,1.5e-07,1.01e-07,0,0,0,2010,2010
1174,39,35,,europe_western,csmr,,1.17e-07,female,-99.0,2.92e-07,1.95e-07,0,0,0,2010,2010
1175,44,40,,europe_western,csmr,,1.74e-07,female,-99.0,4.4e-07,3.12e-07,0,0,0,2010,2010
1176,49,45,,europe_western,csmr,,3.71e-07,female,-99.0,1e-06,6.68e-07,0,0,0,2010,2010
1177,54,50,,europe_western,csmr,,9.71e-07,female,-99.0,2.62e-06,1.74e-06,0,0,0,2010,2010
1178,59,55,,europe_western,csmr,,3.06e-06,female,-99.0,7.53e-06,4.8e-06,0,0,0,2010,2010
1179,64,60,,europe_western,csmr,,9.1e-06,female,-99.0,2.31e-05,1.34e-05,0,0,0,2010,2010
1180,69,65,,europe_western,csmr,,2.69e-05,female,-99.0,6.68e-05,3.98e-05,0,0,0,2010,2010
1181,74,70,,europe_western,csmr,,7.47e-05,female,-99.0,0.0001834,0.000113,0,0,0,2010,2010
1182,79,75,,europe_western,csmr,,0.0001952,female,-99.0,0.0004585,0.0002966,0,0,0,2010,2010
1183,99,80,,europe_western,csmr,,0.0004895,female,-99.0,0.0012962,0.0008447,0,0,0,2010,2010
1184,24,20,,latin_america_andean,csmr,,1.44e-07,female,-99.0,8.43e-07,3.64e-07,0,0,0,1990,1990
1185,29,25,,latin_america_andean,csmr,,1.84e-07,female,-99.0,9.64e-07,4.99e-07,0,0,0,1990,1990
1186,34,30,,latin_america_andean,csmr,,2.17e-07,female,-99.0,9.13e-07,4.91e-07,0,0,0,1990,1990
1187,39,35,,latin_america_andean,csmr,,3.49e-07,female,-99.0,1.25e-06,7.17e-07,0,0,0,1990,1990
1188,44,40,,latin_america_andean,csmr,,5.4e-07,female,-99.0,2.06e-06,1.14e-06,0,0,0,1990,1990
1189,49,45,,latin_america_andean,csmr,,7.4e-07,female,-99.0,3.11e-06,1.64e-06,0,0,0,1990,1990
1190,54,50,,latin_america_andean,csmr,,1.65e-06,female,-99.0,6.73e-06,3.47e-06,0,0,0,1990,1990
1191,59,55,,latin_america_andean,csmr,,2.63e-06,female,-99.0,1.13e-05,5.67e-06,0,0,0,1990,1990
1192,64,60,,latin_america_andean,csmr,,6.87e-06,female,-99.0,2.87e-05,1.54e-05,0,0,0,1990,1990
1193,69,65,,latin_america_andean,csmr,,1.5e-05,female,-99.0,5.71e-05,3.12e-05,0,0,0,1990,1990
1194,74,70,,latin_america_andean,csmr,,4.07e-05,female,-99.0,0.0001224,7.5e-05,0,0,0,1990,1990
1195,79,75,,latin_america_andean,csmr,,7.3e-05,female,-99.0,0.0002446,0.000147,0,0,0,1990,1990
1196,99,80,,latin_america_andean,csmr,,0.0001527,female,-99.0,0.0004637,0.0002919,0,0,0,1990,1990
1197,24,20,,latin_america_andean,csmr,,1.18e-07,female,-99.0,5.32e-07,2.64e-07,0,0,0,2005,2005
1198,29,25,,latin_america_andean,csmr,,1.87e-07,female,-99.0,6.44e-07,3.67e-07,0,0,0,2005,2005
1199,34,30,,latin_america_andean,csmr,,1.91e-07,female,-99.0,6.04e-07,3.59e-07,0,0,0,2005,2005
1200,39,35,,latin_america_andean,csmr,,3.05e-07,female,-99.0,8.96e-07,5.24e-07,0,0,0,2005,2005
1201,44,40,,latin_america_andean,csmr,,4.78e-07,female,-99.0,1.31e-06,8.08e-07,0,0,0,2005,2005
1202,49,45,,latin_america_andean,csmr,,7.2e-07,female,-99.0,2.25e-06,1.29e-06,0,0,0,2005,2005
1203,54,50,,latin_america_andean,csmr,,1.48e-06,female,-99.0,4.46e-06,2.7e-06,0,0,0,2005,2005
1204,59,55,,latin_america_andean,csmr,,2.5e-06,female,-99.0,7.41e-06,4.42e-06,0,0,0,2005,2005
1205,64,60,,latin_america_andean,csmr,,5.99e-06,female,-99.0,1.96e-05,1.16e-05,0,0,0,2005,2005
1206,69,65,,latin_america_andean,csmr,,1.29e-05,female,-99.0,4.03e-05,2.42e-05,0,0,0,2005,2005
1207,74,70,,latin_america_andean,csmr,,3.4e-05,female,-99.0,9.32e-05,5.97e-05,0,0,0,2005,2005
1208,79,75,,latin_america_andean,csmr,,7.02e-05,female,-99.0,0.0001908,0.000124,0,0,0,2005,2005
1209,99,80,,latin_america_andean,csmr,,0.0001582,female,-99.0,0.0004467,0.0002887,0,0,0,2005,2005
1210,24,20,,latin_america_andean,csmr,,1.04e-07,female,-99.0,5.03e-07,2.43e-07,0,0,0,2010,2010
1211,29,25,,latin_america_andean,csmr,,1.58e-07,female,-99.0,6.01e-07,3.33e-07,0,0,0,2010,2010
1212,34,30,,latin_america_andean,csmr,,1.59e-07,female,-99.0,5.36e-07,3.24e-07,0,0,0,2010,2010
1213,39,35,,latin_america_andean,csmr,,2.54e-07,female,-99.0,8.45e-07,4.79e-07,0,0,0,2010,2010
1214,44,40,,latin_america_andean,csmr,,4.33e-07,female,-99.0,1.27e-06,7.6e-07,0,0,0,2010,2010
1215,49,45,,latin_america_andean,csmr,,6.43e-07,female,-99.0,2.17e-06,1.26e-06,0,0,0,2010,2010
1216,54,50,,latin_america_andean,csmr,,1.45e-06,female,-99.0,4.74e-06,2.63e-06,0,0,0,2010,2010
1217,59,55,,latin_america_andean,csmr,,2.43e-06,female,-99.0,7.94e-06,4.51e-06,0,0,0,2010,2010
1218,64,60,,latin_america_andean,csmr,,6.04e-06,female,-99.0,1.99e-05,1.15e-05,0,0,0,2010,2010
1219,69,65,,latin_america_andean,csmr,,1.3e-05,female,-99.0,3.84e-05,2.34e-05,0,0,0,2010,2010
1220,74,70,,latin_america_andean,csmr,,3.19e-05,female,-99.0,9.52e-05,5.94e-05,0,0,0,2010,2010
1221,79,75,,latin_america_andean,csmr,,6.69e-05,female,-99.0,0.0001927,0.0001223,0,0,0,2010,2010
1222,99,80,,latin_america_andean,csmr,,0.0001562,female,-99.0,0.0004595,0.0003002,0,0,0,2010,2010
1223,24,20,,latin_america_central,csmr,,6.28e-08,female,-99.0,2.12e-07,1.1e-07,0,0,0,1990,1990
1224,29,25,,latin_america_central,csmr,,7.91e-08,female,-99.0,2.56e-07,1.39e-07,0,0,0,1990,1990
1225,34,30,,latin_america_central,csmr,,1.41e-07,female,-99.0,4e-07,2.32e-07,0,0,0,1990,1990
1226,39,35,,latin_america_central,csmr,,2.04e-07,female,-99.0,5.78e-07,3.32e-07,0,0,0,1990,1990
1227,44,40,,latin_america_central,csmr,,3.52e-07,female,-99.0,8.41e-07,5.37e-07,0,0,0,1990,1990
1228,49,45,,latin_america_central,csmr,,6.24e-07,female,-99.0,1.77e-06,1.17e-06,0,0,0,1990,1990
1229,54,50,,latin_america_central,csmr,,9.69e-07,female,-99.0,2.46e-06,1.61e-06,0,0,0,1990,1990
1230,59,55,,latin_america_central,csmr,,2.24e-06,female,-99.0,5.68e-06,3.53e-06,0,0,0,1990,1990
1231,64,60,,latin_america_central,csmr,,4.84e-06,female,-99.0,1.36e-05,8.62e-06,0,0,0,1990,1990
1232,69,65,,latin_america_central,csmr,,1.18e-05,female,-99.0,3.24e-05,2.09e-05,0,0,0,1990,1990
1233,74,70,,latin_america_central,csmr,,2.67e-05,female,-99.0,7.6e-05,4.54e-05,0,0,0,1990,1990
1234,79,75,,latin_america_central,csmr,,6e-05,female,-99.0,0.0001657,9.86e-05,0,0,0,1990,1990
1235,99,80,,latin_america_central,csmr,,0.000127,female,-99.0,0.00037,0.0001905,0,0,0,1990,1990
1236,24,20,,latin_america_central,csmr,,6.73e-08,female,-99.0,2.2e-07,1.45e-07,0,0,0,2005,2005
1237,29,25,,latin_america_central,csmr,,8.29e-08,female,-99.0,2.58e-07,1.66e-07,0,0,0,2005,2005
1238,34,30,,latin_america_central,csmr,,1.35e-07,female,-99.0,3.75e-07,2.62e-07,0,0,0,2005,2005
1239,39,35,,latin_america_central,csmr,,2e-07,female,-99.0,5.52e-07,3.88e-07,0,0,0,2005,2005
1240,44,40,,latin_america_central,csmr,,3.34e-07,female,-99.0,8.95e-07,6.18e-07,0,0,0,2005,2005
1241,49,45,,latin_america_central,csmr,,6.14e-07,female,-99.0,1.7e-06,1.14e-06,0,0,0,2005,2005
1242,54,50,,latin_america_central,csmr,,9.61e-07,female,-99.0,2.59e-06,1.74e-06,0,0,0,2005,2005
1243,59,55,,latin_america_central,csmr,,2.28e-06,female,-99.0,6.37e-06,4.36e-06,0,0,0,2005,2005
1244,64,60,,latin_america_central,csmr,,5.41e-06,female,-99.0,1.6e-05,9.9e-06,0,0,0,2005,2005
1245,69,65,,latin_america_central,csmr,,1.24e-05,female,-99.0,3.58e-05,2.23e-05,0,0,0,2005,2005
1246,74,70,,latin_america_central,csmr,,2.74e-05,female,-99.0,7.68e-05,5.07e-05,0,0,0,2005,2005
1247,79,75,,latin_america_central,csmr,,5.71e-05,female,-99.0,0.0001548,0.0001061,0,0,0,2005,2005
1248,99,80,,latin_america_central,csmr,,0.0001234,female,-99.0,0.0003576,0.0002606,0,0,0,2005,2005
1249,24,20,,latin_america_central,csmr,,6.2e-08,female,-99.0,2.13e-07,1.41e-07,0,0,0,2010,2010
1250,29,25,,latin_america_central,csmr,,7.72e-08,female,-99.0,2.62e-07,1.66e-07,0,0,0,2010,2010
1251,34,30,,latin_america_central,csmr,,1.27e-07,female,-99.0,3.85e-07,2.63e-07,0,0,0,2010,2010
1252,39,35,,latin_america_central,csmr,,1.92e-07,female,-99.0,5.85e-07,3.86e-07,0,0,0,2010,2010
1253,44,40,,latin_america_central,csmr,,3.23e-07,female,-99.0,9.7e-07,6.19e-07,0,0,0,2010,2010
1254,49,45,,latin_america_central,csmr,,6.04e-07,female,-99.0,1.82e-06,1.15e-06,0,0,0,2010,2010
1255,54,50,,latin_america_central,csmr,,9.14e-07,female,-99.0,2.63e-06,1.63e-06,0,0,0,2010,2010
1256,59,55,,latin_america_central,csmr,,2.2e-06,female,-99.0,6.82e-06,4.13e-06,0,0,0,2010,2010
1257,64,60,,latin_america_central,csmr,,5.41e-06,female,-99.0,1.56e-05,9.66e-06,0,0,0,2010,2010
1258,69,65,,latin_america_central,csmr,,1.26e-05,female,-99.0,3.62e-05,2.24e-05,0,0,0,2010,2010
1259,74,70,,latin_america_central,csmr,,2.89e-05,female,-99.0,7.76e-05,5.39e-05,0,0,0,2010,2010
1260,79,75,,latin_america_central,csmr,,5.8e-05,female,-99.0,0.0001602,0.0001092,0,0,0,2010,2010
1261,99,80,,latin_america_central,csmr,,0.0001231,female,-99.0,0.0003866,0.0002653,0,0,0,2010,2010
1262,24,20,,latin_america_southern,csmr,,1.07e-07,female,-99.0,5.38e-07,2.42e-07,0,0,0,1990,1990
1263,29,25,,latin_america_southern,csmr,,1.31e-07,female,-99.0,5.94e-07,2.74e-07,0,0,0,1990,1990
1264,34,30,,latin_america_southern,csmr,,1.84e-07,female,-99.0,6.37e-07,3.58e-07,0,0,0,1990,1990
1265,39,35,,latin_america_southern,csmr,,2.57e-07,female,-99.0,8.5e-07,4.61e-07,0,0,0,1990,1990
1266,44,40,,latin_america_southern,csmr,,4.51e-07,female,-99.0,1.42e-06,8.19e-07,0,0,0,1990,1990
1267,49,45,,latin_america_southern,csmr,,6.21e-07,female,-99.0,2.38e-06,1.25e-06,0,0,0,1990,1990
1268,54,50,,latin_america_southern,csmr,,1.2e-06,female,-99.0,4.18e-06,2.37e-06,0,0,0,1990,1990
1269,59,55,,latin_america_southern,csmr,,2.78e-06,female,-99.0,1.05e-05,5.44e-06,0,0,0,1990,1990
1270,64,60,,latin_america_southern,csmr,,7.81e-06,female,-99.0,2.74e-05,1.49e-05,0,0,0,1990,1990
1271,69,65,,latin_america_southern,csmr,,1.86e-05,female,-99.0,6e-05,3.32e-05,0,0,0,1990,1990
1272,74,70,,latin_america_southern,csmr,,4.71e-05,female,-99.0,0.0001392,8.09e-05,0,0,0,1990,1990
1273,79,75,,latin_america_southern,csmr,,0.0001109,female,-99.0,0.0003067,0.0001828,0,0,0,1990,1990
1274,99,80,,latin_america_southern,csmr,,0.0002609,female,-99.0,0.0008776,0.0004601,0,0,0,1990,1990
1275,24,20,,latin_america_southern,csmr,,1.22e-07,female,-99.0,6.73e-07,3.37e-07,0,0,0,2005,2005
1276,29,25,,latin_america_southern,csmr,,1.25e-07,female,-99.0,6.75e-07,3.23e-07,0,0,0,2005,2005
1277,34,30,,latin_america_southern,csmr,,1.83e-07,female,-99.0,6.62e-07,3.82e-07,0,0,0,2005,2005
1278,39,35,,latin_america_southern,csmr,,2.36e-07,female,-99.0,7.95e-07,4.59e-07,0,0,0,2005,2005
1279,44,40,,latin_america_southern,csmr,,4.48e-07,female,-99.0,1.25e-06,8.16e-07,0,0,0,2005,2005
1280,49,45,,latin_america_southern,csmr,,6.69e-07,female,-99.0,2.19e-06,1.37e-06,0,0,0,2005,2005
1281,54,50,,latin_america_southern,csmr,,1.47e-06,female,-99.0,4.4e-06,2.73e-06,0,0,0,2005,2005
1282,59,55,,latin_america_southern,csmr,,3.01e-06,female,-99.0,9.2e-06,5.75e-06,0,0,0,2005,2005
1283,64,60,,latin_america_southern,csmr,,7.81e-06,female,-99.0,2.46e-05,1.54e-05,0,0,0,2005,2005
1284,69,65,,latin_america_southern,csmr,,1.87e-05,female,-99.0,5.18e-05,3.42e-05,0,0,0,2005,2005
1285,74,70,,latin_america_southern,csmr,,4.83e-05,female,-99.0,0.0001324,8.61e-05,0,0,0,2005,2005
1286,79,75,,latin_america_southern,csmr,,0.0001028,female,-99.0,0.0003089,0.0001992,0,0,0,2005,2005
1287,99,80,,latin_america_southern,csmr,,0.0003089,female,-99.0,0.0008793,0.0005971,0,0,0,2005,2005
1288,24,20,,latin_america_southern,csmr,,1.24e-07,female,-99.0,7.29e-07,3.36e-07,0,0,0,2010,2010
1289,29,25,,latin_america_southern,csmr,,1.29e-07,female,-99.0,6.24e-07,3.28e-07,0,0,0,2010,2010
1290,34,30,,latin_america_southern,csmr,,1.74e-07,female,-99.0,6.84e-07,3.82e-07,0,0,0,2010,2010
1291,39,35,,latin_america_southern,csmr,,2.44e-07,female,-99.0,7.88e-07,4.66e-07,0,0,0,2010,2010
1292,44,40,,latin_america_southern,csmr,,4.4e-07,female,-99.0,1.31e-06,8.33e-07,0,0,0,2010,2010
1293,49,45,,latin_america_southern,csmr,,6.72e-07,female,-99.0,2.5e-06,1.39e-06,0,0,0,2010,2010
1294,54,50,,latin_america_southern,csmr,,1.42e-06,female,-99.0,4.84e-06,2.73e-06,0,0,0,2010,2010
1295,59,55,,latin_america_southern,csmr,,2.99e-06,female,-99.0,9.51e-06,5.77e-06,0,0,0,2010,2010
1296,64,60,,latin_america_southern,csmr,,7.94e-06,female,-99.0,2.48e-05,1.53e-05,0,0,0,2010,2010
1297,69,65,,latin_america_southern,csmr,,1.75e-05,female,-99.0,5.74e-05,3.43e-05,0,0,0,2010,2010
1298,74,70,,latin_america_southern,csmr,,4.36e-05,female,-99.0,0.0001249,8.16e-05,0,0,0,2010,2010
1299,79,75,,latin_america_southern,csmr,,9.44e-05,female,-99.0,0.0003039,0.0001955,0,0,0,2010,2010
1300,99,80,,latin_america_southern,csmr,,0.0003003,female,-99.0,0.0009121,0.0005788,0,0,0,2010,2010
1301,24,20,,latin_america_tropical,csmr,,2.08e-08,female,-99.0,1.54e-07,5.32e-08,0,0,0,1990,1990
1302,29,25,,latin_america_tropical,csmr,,2.55e-08,female,-99.0,1.53e-07,5.79e-08,0,0,0,1990,1990
1303,34,30,,latin_america_tropical,csmr,,3.52e-08,female,-99.0,2.07e-07,8.08e-08,0,0,0,1990,1990
1304,39,35,,latin_america_tropical,csmr,,7.14e-08,female,-99.0,2.93e-07,1.36e-07,0,0,0,1990,1990
1305,44,40,,latin_america_tropical,csmr,,1.66e-07,female,-99.0,5.53e-07,2.99e-07,0,0,0,1990,1990
1306,49,45,,latin_america_tropical,csmr,,2.23e-07,female,-99.0,1.07e-06,4.69e-07,0,0,0,1990,1990
1307,54,50,,latin_america_tropical,csmr,,7e-07,female,-99.0,2.28e-06,1.3e-06,0,0,0,1990,1990
1308,59,55,,latin_america_tropical,csmr,,2e-06,female,-99.0,5.91e-06,3.63e-06,0,0,0,1990,1990
1309,64,60,,latin_america_tropical,csmr,,4.42e-06,female,-99.0,1.75e-05,8.52e-06,0,0,0,1990,1990
1310,69,65,,latin_america_tropical,csmr,,1.13e-05,female,-99.0,4.1e-05,2.16e-05,0,0,0,1990,1990
1311,74,70,,latin_america_tropical,csmr,,2.91e-05,female,-99.0,0.0001005,5.21e-05,0,0,0,1990,1990
1312,79,75,,latin_america_tropical,csmr,,6.2e-05,female,-99.0,0.0002087,0.0001138,0,0,0,1990,1990
1313,99,80,,latin_america_tropical,csmr,,0.0001352,female,-99.0,0.0004813,0.0002268,0,0,0,1990,1990
1314,24,20,,latin_america_tropical,csmr,,2.29e-08,female,-99.0,2.15e-07,1.1e-07,0,0,0,2005,2005
1315,29,25,,latin_america_tropical,csmr,,2.73e-08,female,-99.0,2.27e-07,1.18e-07,0,0,0,2005,2005
